"author_id","author_name","institution_id","inst_name","num_articles","min_pubyear","max_pubyear","journals"
A5029795752,Indra Spiecker,I924572780,Praxis,56,2016,2023,"{CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR}"
A5029795752,Indra Spiecker,I97750245,Software (Spain),1,2016,2016,{CR}
A5029851264,Christof Rolker,I94626330,University of Bamberg,2,2022,2022,"{ZRG,ZRG}"
A5029861526,Hendrik Brönnecke,I54009628,University of Bayreuth,1,2017,2017,{JURA}
A5029864637,Hanns Prütting,I180923762,University of Cologne,1,2022,2022,{JR}
A5029891981,Michael Sonnentag,I176453806,University of Potsdam,1,2021,2021,{JURA}
A5029891981,Michael Sonnentag,I25974101,University of Würzburg,1,2019,2019,{JURA}
A5029947565,Ulrich Wilke,I90523175,Bucerius Law School,1,2013,2013,{JURA}
A5030030677,Martin Henßler,I4210150596,Allgemeine Unfallversicherungsanstalt,1,2023,2023,{ZFA}
A5030037308,Dieter Sterzel,I2802562207,Deutsche Bundespost,1,1993,1993,{KJ}
A5030048846,Jonas Prauß,I44260953,Heinrich Heine University Düsseldorf,1,2018,2018,{JR}
A5030077382,Erik Röder,I149899117,Max Planck Society,3,2014,2020,"{RabelsZ,NZG,BB}"
A5030077382,Erik Röder,I4210134321,Max Planck Institute for Tax Law and Public Finance,4,2014,2021,"{RabelsZ,NZG,BB,ZGR}"
A5030110701,Ralf Kölbel,I3018771216,LMU Klinikum,2,2018,2018,"{JR,JR}"
A5030110701,Ralf Kölbel,I8204097,Ludwig-Maximilians-Universität München,2,2018,2018,"{JR,JR}"
A5030113789,Christoph A. Weber,I8204097,Ludwig-Maximilians-Universität München,1,2020,2020,{ZGR}
A5030207416,Ralf Peter Anders,I159176309,Universität Hamburg,1,2018,2018,{ZStW}
A5030207416,Ralf Peter Anders,I4210110892,"Landesamt für Landwirtschaft, Umwelt und ländliche Räume",1,2011,2011,{JR}
A5030231944,Klaus Schréiber,I2802363545,Federal Ministry of Justice,1,2012,2012,{JR}
A5030231944,Klaus Schréiber,I4210125361,Walter de Gruyter (Germany),1,2012,2012,{JR}
A5030231944,Klaus Schréiber,I60668342,University of Regensburg,1,2012,2012,{JR}
A5030231944,Klaus Schréiber,I904495901,Ruhr University Bochum,8,2013,2014,"{JURA,JURA,JURA,JURA,JURA,JURA,JURA,JURA}"
A5030247072,Axel v. Werder,I4577782,Technische Universität Berlin,1,2017,2017,{ZGR}
A5030258463,Cathleen Rabe-Rosendahl,I4210162579,Francke Foundations,1,2015,2015,{JR}
A5030258463,Cathleen Rabe-Rosendahl,I68956291,Martin Luther University Halle-Wittenberg,1,2020,2020,{JR}
A5030278513,Eckart Henning,I4210088712,Comité Champagne,1,1978,1978,{ZRG}
A5030286639,Manuel Cancio Meliá,I63634437,Autonomous University of Madrid,1,2018,2018,{ZStW}
A5030321799,Gerhard Wagner,I135140700,University of Bonn,1,2008,2008,{ZGR}
A5030321799,Gerhard Wagner,I39343248,Humboldt-Universität zu Berlin,2,2016,2016,"{JURA,ZGR}"
A5030327223,Detlef Kleindiek,I20121455,Bielefeld University,1,2017,2017,{ZGR}
A5030354536,Mira Parvin Jahani,I4210087507,"Institute for German, European and International Medical Law, Public Health Law and Bioethics",1,2022,2022,{JURA}
A5030354536,Mira Parvin Jahani,I8204097,Ludwig-Maximilians-Universität München,1,2022,2022,{JURA}
A5030393503,Jürgen Taeger,I4210092039,RNET Technologies (United States),1,2000,2000,{KJ}
A5030422812,Nina Christiane Lück,I100930933,University College Dublin,1,2020,2020,{JURA}
A5030426972,Philipp Scheibelreiter,I129774422,University of Vienna,2,2021,2023,"{ZRG,ZRG}"
A5030428666,Raphael Holfeld,I22465464,University of Münster,4,2020,2023,"{ZRG,ZRG,ZRG,ZRG}"
A5030439899,WERNER A. KAISER,I285663978,Weatherford College,1,2006,2006,{ZRG}
A5030473608,Jens Dammann,I149899117,Max Planck Society,1,2004,2004,{RabelsZ}
A5030473608,Jens Dammann,I4210129449,Max Planck Institute for Innovation and Competition,1,2004,2004,{RabelsZ}
A5030474629,Lisanne Uphoff,I924572780,Praxis,1,2014,2014,{MDR}
A5030539108,Ewa Weigend,I149899117,Max Planck Society,3,2003,2010,"{ZStW,ZStW,ZStW}"
A5030539108,Ewa Weigend,I4210112296,Max Planck Institute for Comparative and International Private Law,3,2005,2012,"{ZStW,ZStW,ZStW}"
A5030539108,Ewa Weigend,I4210134943,"Max Planck Institute for the Study of Crime, Security and Law",3,2003,2010,"{ZStW,ZStW,ZStW}"
A5030575679,Joaquin Sedano,I4210115399,Institution de Lavigny,1,2023,2023,{ZRG}
A5030575679,Joaquin Sedano,I4210125361,Walter de Gruyter (Germany),1,2023,2023,"{ZRG,ZRG}"
A5030575679,Joaquin Sedano,I4210129850,Délégation Paris 6,1,2023,2023,{ZRG}
A5030575679,Joaquin Sedano,I86843133,University of Pamplona,1,2023,2023,{ZRG}
A5030613608,Кай Амбос,I149899117,Max Planck Society,5,1996,2003,"{JR,ZStW,ZStW,ZStW,ZStW}"
A5030613608,Кай Амбос,I4210109827,Centre de Recherches Sociologiques sur le Droit et les Institutions Pénales,1,2008,2008,"{ZStW,ZStW}"
A5030613608,Кай Амбос,I4210122827,Wehrwissenschaftliche Institut für Schutztechnologien,1,2008,2008,{ZStW}
A5030613608,Кай Амбос,I4210134943,"Max Planck Institute for the Study of Crime, Security and Law",5,1996,2003,"{JR,ZStW,ZStW,ZStW,ZStW}"
A5030613608,Кай Амбос,I74656192,University of Göttingen,1,2020,2020,{ZStW}
A5030625516,Julie De Coninck,I99464096,KU Leuven,1,2010,2010,{RabelsZ}
A5030626958,Florian Rebmann,I8087733,University of Tübingen,1,2023,2023,{ZStW}
A5030662567,Sebastian Merkle,I4210124050,Forschungsstätte der Evangelischen Studiengemeinschaft,1,1912,1912,{ZRG}
A5030678677,Sven Opitz,I4210089995,Institut für Zeitgeschichte München–Berlin,1,2010,2010,{KJ}
A5030717338,Julian U. Stein,I197323543,Johannes Gutenberg University Mainz,1,2018,2018,{JURA}
A5030732866,Jørn Jacobsen,I4432739,University of Bergen,2,2011,2020,"{ZStW,ZStW}"
A5030822348,Martin Linke,I176453806,University of Potsdam,1,2018,2018,{JR}
A5030858487,Johannes Kührt,I68956291,Martin Luther University Halle-Wittenberg,1,2022,2022,{JURA}
A5030864506,Anton Schiffer,I109144446,Bavarian Academy of Sciences and Humanities,1,1985,1985,{ZRG}
A5030864506,Anton Schiffer,I135140700,University of Bonn,1,1985,1985,{ZRG}
A5030871165,Lukas Paul Korn,I223822909,Heidelberg University,1,2023,2023,{ZGR}
A5030910725,Ulrich Sieber,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I106157433,University of Kassel,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I149899117,Max Planck Society,7,1997,2023,"{JZ,ZStW,ZStW,JZ,StV,NStZ,CR}"
A5030910725,Ulrich Sieber,I154338468,University of Fribourg,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I184565670,Georgetown University,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I1850255,University of Basel,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I22465464,University of Münster,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2014,2014,{ZStW}
A5030910725,Ulrich Sieber,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I4210134943,"Max Planck Institute for the Study of Crime, Security and Law",7,1997,2015,"{JZ,ZStW,ZStW,ZStW,JZ,StV,NStZ}"
A5030910725,Ulrich Sieber,I51556381,University of Virginia,1,2023,2023,{CR}
A5030910725,Ulrich Sieber,I924572780,Praxis,1,2023,2023,{CR}
A5030911708,Boris Burghardt,I39343248,Humboldt-Universität zu Berlin,1,2022,2022,{JURA}
A5030916207,Susanne Walther,I149899117,Max Planck Society,3,1997,1999,"{ZStW,JZ,ZRP}"
A5030916207,Susanne Walther,I4210134943,"Max Planck Institute for the Study of Crime, Security and Law",3,1997,1999,"{ZStW,JZ,ZRP}"
A5030918092,Christine Schulze-Doll,I4210091155,Klinikum Hanau,1,2009,2009,{JR}
A5030929995,Roland Kipke,I199417121,Catholic University of Eichstätt-Ingolstadt,1,2017,2017,{JURA}
A5030979415,Philipp Köppen,I76198965,Friedrich Schiller University Jena,1,2013,2013,{JURA}
A5030984792,Matthias Rossi,I179225836,University of Augsburg,1,2013,2013,{EuR}
A5030989847,Helmut Redeker,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I106157433,University of Kassel,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I149899117,Max Planck Society,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I154338468,University of Fribourg,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I184565670,Georgetown University,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I1850255,University of Basel,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I22465464,University of Münster,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I51556381,University of Virginia,1,2023,2023,{CR}
A5030989847,Helmut Redeker,I924572780,Praxis,1,2023,2023,{CR}
A5030995722,Gerhard Schäfer,I4210088556,Gemeinsamer Bundesausschuss,4,2019,2020,"{JR,JR,JR,JR}"
A5030995722,Gerhard Schäfer,I4210145373,Federal Supreme Court of Switzerland,1,2019,2019,{JR}
A5031037909,Guido Fickenscher,I4210165710,Hochschule der Polizei des Landes Brandenburg,1,2010,2010,{JR}
A5031051717,Dörte Poelzig,I926574661,Leipzig University,1,2020,2020,{JURA}
A5031100050,E.-J. Meusel,I149899117,Max Planck Society,1,1983,1983,{DVBI}
A5031100050,E.-J. Meusel,I4210139716,Max Planck Institute for Plasma Physics,1,1983,1983,{DVBI}
A5031104195,Evelyn Lehmann,I285663978,Weatherford College,1,2006,2006,{ZRG}
A5031107214,Theresa Upperton,I129774422,University of Vienna,1,2022,2022,"{ZaoRV,ZaoRV,ZaoRV,ZaoRV}"
A5031107214,Theresa Upperton,I15766117,University of Graz,1,2022,2022,{ZaoRV}
A5031107214,Theresa Upperton,I4210144755,Institute of Law,1,2022,2022,{ZaoRV}
A5031107214,Theresa Upperton,I92869138,BOKU University,1,2022,2022,"{ZaoRV,ZaoRV}"
A5031136895,Christian Rabl,I4210154893,Altrecht GGZ,1,2012,2012,{RdA}
A5031182195,Lothar Kuhlen,I177802217,University of Mannheim,7,2009,2022,"{JR,JR,JR,JR,JR,JR,JR}"
A5031207287,Silke Baumanns,I4210153311,Städtische Kliniken Mönchengladbach,1,2005,2005,{JR}
A5031229412,Sarah Leischel,I180923762,University of Cologne,1,2018,2018,{JURA}
A5031264769,Sibylle Raasch,I150569930,Bayer (United States),1,1997,1997,{KJ}
A5031278809,Karl Schwarz,I129774422,University of Vienna,3,2020,2022,"{ZRG,ZRG,ZRG}"
A5031352694,Ulrike Schillinger,I149899117,Max Planck Society,1,2012,2012,{KritV}
A5031352694,Ulrike Schillinger,I4210095813,Max Planck Institute for Legal History and Legal Theory,1,2012,2012,{KritV}
A5031363288,Sebastian Omlor,I161103922,Philipps University of Marburg,1,2023,2023,{JURA}
A5031394529,Axel Metzger,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5031394529,Axel Metzger,I106157433,University of Kassel,1,2023,2023,{CR}
A5031394529,Axel Metzger,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5031394529,Axel Metzger,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5031394529,Axel Metzger,I149899117,Max Planck Society,2,2003,2023,"{RabelsZ,CR}"
A5031394529,Axel Metzger,I154338468,University of Fribourg,1,2023,2023,{CR}
A5031394529,Axel Metzger,I184565670,Georgetown University,1,2023,2023,{CR}
A5031394529,Axel Metzger,I1850255,University of Basel,1,2023,2023,{CR}
A5031394529,Axel Metzger,I22465464,University of Münster,1,2023,2023,{CR}
A5031394529,Axel Metzger,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5031394529,Axel Metzger,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5031394529,Axel Metzger,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{RabelsZ}
A5031394529,Axel Metzger,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5031394529,Axel Metzger,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5031394529,Axel Metzger,I51556381,University of Virginia,1,2023,2023,{CR}
A5031394529,Axel Metzger,I924572780,Praxis,1,2023,2023,{CR}
A5031407072,J.H. Meier,I161103922,Philipps University of Marburg,1,2020,2020,{ZGR}
A5031420679,Thomas Brechenmacher,I176453806,University of Potsdam,1,2023,2023,{ZRG}
A5031424203,Tatsushi Genka,I74801974,The University of Tokyo,4,2020,2023,"{ZRG,ZRG,ZRG,ZRG}"
A5031453983,Benedikt Linder,I8204097,Ludwig-Maximilians-Universität München,1,2016,2016,{ZStW}
A5031457756,Thomas Hoeren,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I106157433,University of Kassel,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I149899117,Max Planck Society,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I154338468,University of Fribourg,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I184565670,Georgetown University,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I1850255,University of Basel,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I22465464,University of Münster,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I4210099096,Praxis (United States),1,2014,2014,{CR}
A5031457756,Thomas Hoeren,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I4210154893,Altrecht GGZ,1,2014,2014,{CR}
A5031457756,Thomas Hoeren,I51556381,University of Virginia,1,2023,2023,{CR}
A5031457756,Thomas Hoeren,I924572780,Praxis,2,2014,2023,"{CR,CR}"
A5031457756,Thomas Hoeren,I97750245,Software (Spain),1,2014,2014,{CR}
A5031465823,Toni Fickentscher,I60668342,University of Regensburg,1,2021,2021,{JURA}
A5031490691,Kathrin Brei,I20121455,Bielefeld University,2,2016,2017,"{JURA,JR}"
A5031551030,Franz-Josef Leven,I3018559930,RAG Aktiengesellschaft (Germany),10,2018,2023,"{AG,AG,AG,AG,AG,AG,AG,AG,AG,AG}"
A5031551030,Franz-Josef Leven,I4210121101,München Klinik,41,2018,2020,"{AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG}"
A5031551030,Franz-Josef Leven,I4210154893,Altrecht GGZ,27,2021,2023,"{AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG,AG}"
A5031551030,Franz-Josef Leven,I8087733,University of Tübingen,1,2018,2018,{AG}
A5031551030,Franz-Josef Leven,I8204097,Ludwig-Maximilians-Universität München,1,2018,2018,{AG}
A5031602470,Ingo Saenger,I924572780,Praxis,1,2014,2014,{MDR}
A5031614466,Yannic Weber,I2802076133,University of Koblenz and Landau,1,2009,2009,{JURA}
A5031624250,Christina Marie Kimmel-Schröder,I4210125571,Heidelberg Academy of Sciences and Humanities,1,2020,2020,{ZRG}
A5031626766,G. Bruns,I2803021075,New York Public Library,1,1876,1876,{ZRG}
A5031626766,G. Bruns,I4210114191,Urkund (Sweden),1,1876,1876,{ZRG}
A5031626766,G. Bruns,I57206974,New York University,1,1876,1876,{ZRG}
A5031657461,Ezequiel Malarino,I24354313,University of Buenos Aires,1,2006,2006,{ZStW}
A5031671131,Sebastian A.E. Martens,I149899117,Max Planck Society,5,2007,2011,"{AcP,AcP,JZ,AcP,AcP}"
A5031671131,Sebastian A.E. Martens,I186354981,University of Passau,2,2017,2018,"{JURA,JURA}"
A5031671131,Sebastian A.E. Martens,I4210112296,Max Planck Institute for Comparative and International Private Law,5,2007,2011,"{AcP,AcP,JZ,AcP,AcP}"
A5031690476,Patrick Kroker,I159176309,Universität Hamburg,1,2010,2010,{ZStW}
A5031699065,Matthias Wehr,I4210166443,Hochschule für Öffentliche Verwaltung Bremen,1,2019,2019,{JURA}
A5031738147,Isabel Dorothee Ruhnke,I205274468,Trinity College Dublin,1,2019,2019,{JURA}
A5031754390,David Bruch,I39343248,Humboldt-Universität zu Berlin,1,2011,2011,{JURA}
A5031774587,Patrick Scheuß,I4210145373,Federal Supreme Court of Switzerland,1,2018,2018,{ZStW}
A5031774587,Patrick Scheuß,I4210147880,Oberlandesgericht Stuttgart,1,2018,2018,{ZStW}
A5031779206,Christiane Philipp,I4210121101,München Klinik,9,2021,2023,"{ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV}"
A5031779206,Christiane Philipp,I4210141359,Max Planck Institute for Comparative Public Law and International Law,1,2023,2023,{ZaoRV}
A5031783164,Wulf-Henning Roth,I177364143,Centre for European Economic Research,1,2014,2014,{ZGR}
A5031783164,Wulf-Henning Roth,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2014,2014,{ZGR}
A5031783164,Wulf-Henning Roth,I4210155004,Roth and Rau (Germany),1,2014,2014,{ZGR}
A5031838945,Ingeborg Wick,I20121455,Bielefeld University,1,2008,2008,{KJ}
A5031932898,Hanns Brennecke,I4210100128,Die Johanniter,1,1983,1983,{ZRG}
A5031942130,Felix Jaeger,I149899117,Max Planck Society,1,2013,2013,{RabelsZ}
A5031942130,Felix Jaeger,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2013,2013,{RabelsZ}
A5031972332,Mario Martini,I96195991,German University of Administrative Sciences,1,2014,2014,{JURA}
A5032006789,Frank Schorkopf,I2799442855,New York University Press,1,2022,2022,{ZaoRV}
A5032006789,Frank Schorkopf,I40347166,University of Chicago,1,2022,2022,{ZaoRV}
A5032006789,Frank Schorkopf,I74656192,University of Göttingen,1,2022,2022,{ZaoRV}
A5032007249,Nataša Hadžimanović,I149899117,Max Planck Society,1,2014,2014,{RabelsZ}
A5032007249,Nataša Hadžimanović,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2014,2014,{RabelsZ}
A5032015174,Iole Fargnoli,I118564535,University of Bern,1,2023,2023,{ZRG}
A5032015174,Iole Fargnoli,I189158943,University of Milan,1,2023,2023,{ZRG}
A5032054791,Wilh. Altmann,I4210114230,Kaiser (Czechia),1,1897,1897,{ZRG}
A5032086402,Ingeborg Puppe,I135140700,University of Bonn,9,2008,2022,"{JR,ZStW,JR,ZStW,JR,JR,ZStW,ZStW,ZStW}"
A5032110282,Stefan Glasmacher,I135140700,University of Bonn,1,2014,2014,{JURA}
A5032124143,Lars Harzmeier,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2017,2017,{ZGR}
A5032144417,Reinhard Kreissl,I159176309,Universität Hamburg,1,1983,1983,{KJ}
A5032144417,Reinhard Kreissl,I4210124050,Forschungsstätte der Evangelischen Studiengemeinschaft,1,1983,1983,{KJ}
A5032146538,Jonas Hennig,I32021983,Kiel University,1,2011,2011,{JURA}
A5032169829,Matthias Wendland,I161046081,University of Freiburg,2,2018,2018,"{JURA,JURA}"
A5032169829,Matthias Wendland,I8204097,Ludwig-Maximilians-Universität München,3,2018,2019,"{JURA,JURA,JURA}"
A5032220570,Thomas Jaeger,I149899117,Max Planck Society,1,2015,2015,{EuR}
A5032220570,Thomas Jaeger,I4210129449,Max Planck Institute for Innovation and Competition,3,2013,2015,"{AcP,RabelsZ,EuR}"
A5032256086,Wolfgang Kahl,I223822909,Heidelberg University,1,2021,2021,{JURA}
A5032268934,Marianne Johanna Hilf,I118564535,University of Bern,1,2014,2014,{ZStW}
A5032297661,Mario Schollmeyer,I114112103,Leibniz University Hannover,1,2009,2009,{JURA}
A5032300215,Reiner Geulen,I114090438,Goethe University Frankfurt,1,1969,1969,{KJ}
A5032300215,Reiner Geulen,I177802217,University of Mannheim,1,1969,1969,{KJ}
A5032300215,Reiner Geulen,I4210133504,Jonas (United States),1,1969,1969,{KJ}
A5032300215,Reiner Geulen,I75951250,Freie Universität Berlin,1,1969,1969,{KJ}
A5032300215,Reiner Geulen,I87707601,Deutsche Forschungsgemeinschaft,1,1969,1969,{KJ}
A5032431779,Dieter Krimphove,I206945453,Paderborn University,1,2021,2021,{JURA}
A5032470149,Jan Schürnbrand,I4210089832,Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege,1,2014,2014,{ZGR}
A5032470149,Jan Schürnbrand,I8087733,University of Tübingen,1,2014,2014,{ZGR}
A5032480913,Karla Foerste,I149899117,Max Planck Society,1,2000,2000,{RabelsZ}
A5032480913,Karla Foerste,I4210136328,Max Planck Institute for Research on Collective Goods,1,2000,2000,{RabelsZ}
A5032620663,Lucas Tomiak,I135140700,University of Bonn,1,2018,2018,{ZStW}
A5032620690,Till Gerhardt,I159176309,Universität Hamburg,1,2012,2012,{JURA}
A5032626056,Jörg Benedict,I4210089912,Rostocker Zentrum zur Erforschung des Demografischen Wandels,1,2010,2010,{JURA}
A5032627357,Juan Carlos Dastis,I4210145145,Nomor Research (Germany),1,2018,2018,{JURA}
A5032677088,Kent D. Lerch,I149899117,Max Planck Society,1,2007,2007,{JZ}
A5032677088,Kent D. Lerch,I4210095813,Max Planck Institute for Legal History and Legal Theory,1,2007,2007,{JZ}
A5032724110,Paul Hüther,I223822909,Heidelberg University,4,2022,2023,"{JURA,JURA,JURA,JURA}"
A5032808049,Amina Hallmann,I76198965,Friedrich Schiller University Jena,1,2015,2015,{JURA}
A5032832463,Frauke Rostalski,I161103922,Philipps University of Marburg,2,2015,2017,"{JR,JR}"
A5032867822,Marie Diekmann,I114090438,Goethe University Frankfurt,1,2020,2020,{KJ}
A5032870063,Andreas Alexander Himmen,I904495901,Ruhr University Bochum,1,2016,2016,{JURA}
A5032950470,Wolfgang Wohlers,I202697423,University of Zurich,2,2013,2014,"{ZStW,ZStW}"
A5033009718,Maya Sofie Masuhr,I254029264,European University Viadrina,1,2017,2017,{JURA}
A5033034214,Ulrike Babusiaux,I202697423,University of Zurich,10,2020,2023,"{ZRG,ZRG,ZRG,ZRG,ZRG,ZRG,ZRG,ZRG,ZRG,ZRG}"
