"abk","pubyear","item_id","item_id_cited","citing_pubyear","ref_pubyear","ref_is_also_in_goldstandard","ref_is_also_german_law"
JZ,2020,W3004767433,,,,,
JZ,2020,W3004795878,,,,,
JZ,2020,W3004889050,,,,,
JZ,2020,W3005049533,,,,,
JZ,2020,W3005383615,,,,,
JZ,2020,W3006867355,,,,,
JZ,2020,W3006994433,,,,,
JZ,2020,W3007295619,,,,,
JZ,2020,W3009395306,,,,,
JZ,2020,W3010035844,,,,,
JZ,2020,W3010104467,,,,,
JZ,2020,W3010251618,,,,,
JZ,2020,W3010507227,,,,,
JZ,2020,W3010684428,,,,,
JZ,2020,W3010911938,,,,,
JZ,2020,W3011174415,,,,,
JZ,2020,W3011636731,,,,,
JZ,2020,W3011699168,,,,,
JZ,2020,W3012362295,,,,,
JZ,2020,W3014210066,,,,,
JZ,2020,W3014470205,,,,,
JZ,2020,W4210255164,,,,,
JZ,2020,W4210334545,,,,,
JZ,2020,W4210345311,,,,,
JZ,2020,W4210392486,,,,,
JZ,2020,W4210394381,,,,,
JZ,2020,W4210524924,,,,,
JZ,2020,W4210555939,,,,,
JZ,2020,W4210592201,,,,,
JZ,2020,W4210688697,,,,,
JZ,2020,W4230479572,,,,,
JZ,2020,W4230590597,,,,,
JZ,2020,W4230621522,,,,,
JZ,2020,W4230674748,,,,,
JZ,2020,W4231656659,,,,,
JZ,2020,W4232028948,,,,,
JZ,2020,W4233058239,,,,,
JZ,2020,W4233098027,,,,,
JZ,2020,W4233101006,,,,,
JZ,2020,W4233136191,,,,,
JZ,2020,W4233292247,,,,,
JZ,2020,W4233320532,,,,,
JZ,2020,W4233424623,,,,,
JZ,2020,W4236235154,,,,,
JZ,2020,W4236259158,,,,,
JZ,2020,W4236280249,,,,,
JZ,2020,W4236284280,,,,,
JZ,2020,W4236327560,,,,,
JZ,2020,W4236340125,,,,,
JZ,2020,W4236363657,,,,,
JZ,2020,W4236458861,,,,,
JZ,2020,W4236467744,,,,,
JZ,2020,W4236510723,,,,,
JZ,2020,W4236540558,,,,,
JZ,2020,W4236562608,,,,,
JZ,2020,W4236563227,,,,,
JZ,2020,W4237554094,,,,,
JZ,2020,W4237563995,,,,,
JZ,2020,W4237655681,,,,,
JZ,2020,W4237734083,,,,,
JZ,2020,W4237944557,,,,,
JZ,2020,W4239000757,,,,,
JZ,2020,W4239049833,,,,,
JZ,2020,W4239076539,,,,,
JZ,2020,W4239176608,,,,,
JZ,2020,W4239294878,,,,,
JZ,2020,W4240508108,,,,,
JZ,2020,W4240565884,,,,,
JZ,2020,W4240680391,,,,,
JZ,2020,W4242361558,,,,,
JZ,2020,W4242390553,,,,,
JZ,2020,W4242418780,,,,,
JZ,2020,W4242578110,,,,,
JZ,2020,W4242725795,,,,,
JZ,2020,W4243983541,,,,,
JZ,2020,W4244140007,,,,,
JZ,2020,W4244166627,,,,,
JZ,2020,W4244175330,,,,,
JZ,2020,W4244184170,,,,,
JZ,2020,W4244828837,,,,,
JZ,2020,W4244925298,,,,,
JZ,2020,W4245079109,,,,,
JZ,2020,W4245194352,,,,,
JZ,2020,W4246307777,,,,,
JZ,2020,W4246382210,,,,,
JZ,2020,W4246449954,,,,,
JZ,2020,W4246608648,,,,,
JZ,2020,W4246615203,,,,,
JZ,2020,W4246749683,,,,,
JZ,2020,W4247531051,,,,,
JZ,2020,W4247548292,,,,,
JZ,2020,W4247555408,,,,,
JZ,2020,W4247611364,,,,,
JZ,2020,W4247846753,,,,,
JZ,2020,W4249039867,,,,,
JZ,2020,W4249125128,,,,,
JZ,2020,W4249250375,,,,,
JZ,2020,W4250690810,,,,,
JZ,2020,W4250703819,,,,,
JZ,2020,W4251857360,,,,,
JZ,2020,W4251888162,,,,,
JZ,2020,W4252173754,,,,,
JZ,2020,W4253781388,,,,,
JZ,2020,W4253989901,,,,,
JZ,2020,W4254163656,,,,,
JZ,2020,W4254205206,,,,,
JZ,2020,W4254233075,,,,,
JZ,2020,W4255393987,,,,,
JZ,2020,W4255492841,,,,,
JZ,2020,W4255833975,,,,,
JZ,2020,W4255848925,,,,,
JZ,2020,W4243345477,,,,,
JZ,2020,W4234096207,,,,,
JZ,2020,W4234144094,,,,,
JZ,2020,W4234327040,,,,,
JZ,2020,W4234347373,,,,,
JZ,2020,W4234973251,,,,,
JZ,2020,W4235068942,,,,,
JZ,2020,W4235111121,,,,,
JZ,2020,W4235129370,,,,,
JZ,2020,W4235174904,,,,,
JZ,2020,W4235186058,,,,,
JZ,2020,W3042235579,,,,,
JZ,2020,W4230077053,,,,,
JZ,2020,W3042384254,,,,,
JZ,2020,W4235364029,,,,,
JZ,2020,W3042441314,,,,,
JZ,2020,W3042452436,,,,,
JZ,2020,W4229972971,,,,,
JZ,2020,W3043155414,,,,,
JZ,2020,W4236789147,,,,,
JZ,2020,W4236812575,,,,,
JZ,2020,W3043250333,,,,,
JZ,2020,W3043255441,,,,,
JZ,2020,W4236899970,,,,,
JZ,2020,W4236938078,,,,,
JZ,2020,W4236987998,,,,,
JZ,2020,W4237005322,,,,,
JZ,2020,W3043274796,,,,,
JZ,2020,W4229871651,,,,,
JZ,2020,W4238543687,,,,,
JZ,2020,W3048520035,,,,,
JZ,2020,W3048569995,,,,,
JZ,2020,W4238771683,,,,,
JZ,2020,W3048656409,,,,,
JZ,2020,W4238885743,,,,,
JZ,2020,W4238928885,,,,,
JZ,2020,W4238964310,,,,,
JZ,2020,W4238968108,,,,,
JZ,2020,W4240305483,,,,,
JZ,2020,W4240357867,,,,,
JZ,2020,W4240391838,,,,,
JZ,2020,W4240422627,,,,,
JZ,2020,W4213150117,,,,,
JZ,2020,W4241349171,,,,,
JZ,2020,W4241365903,,,,,
JZ,2020,W4242100790,,,,,
JZ,2020,W4242101649,,,,,
JZ,2020,W4242106352,,,,,
JZ,2020,W4242200378,,,,,
JZ,2020,W4242237112,,,,,
JZ,2020,W4242258946,,,,,
JZ,2020,W4243289019,,,,,
JZ,2020,W4243289188,,,,,
JZ,2020,W4233945071,,,,,
JZ,2020,W4243636760,,,,,
JZ,2020,W4243642023,,,,,
JZ,2020,W4243695382,,,,,
JZ,2020,W4245250777,,,,,
JZ,2020,W4245408857,,,,,
JZ,2020,W4245492573,,,,,
JZ,2020,W4245642608,,,,,
JZ,2020,W4206480920,,,,,
JZ,2020,W4206469936,,,,,
JZ,2020,W4206414382,,,,,
JZ,2020,W4247089922,,,,,
JZ,2020,W4247196333,,,,,
JZ,2020,W4247270507,,,,,
JZ,2020,W4248528731,,,,,
JZ,2020,W4248625030,,,,,
JZ,2020,W4248705080,,,,,
JZ,2020,W4248803608,,,,,
JZ,2020,W4250095696,,,,,
JZ,2020,W4250158925,,,,,
JZ,2020,W4250186254,,,,,
JZ,2020,W4206314179,,,,,
JZ,2020,W4250287456,,,,,
JZ,2020,W4250383526,,,,,
JZ,2020,W4251228284,,,,,
JZ,2020,W4251330474,,,,,
JZ,2020,W4251528386,,,,,
JZ,2020,W4251619482,,,,,
JZ,2020,W4251671568,,,,,
JZ,2020,W4251731708,,,,,
JZ,2020,W4252968099,,,,,
JZ,2020,W4252969456,,,,,
JZ,2020,W4253008181,,,,,
JZ,2020,W4253094604,,,,,
JZ,2020,W4254487084,,,,,
JZ,2020,W4254502320,,,,,
JZ,2020,W4254564434,,,,,
JZ,2020,W4254581033,,,,,
JZ,2020,W4254759981,,,,,
JZ,2020,W4254772674,,,,,
JZ,2020,W4255917156,,,,,
JZ,2020,W4256069850,,,,,
JZ,2020,W4256282540,,,,,
JZ,2020,W4256329898,,,,,
JZ,2020,W3014497707,,,,,
JZ,2020,W3014791554,,,,,
JZ,2020,W3014819469,,,,,
JZ,2020,W3016771376,,,,,
JZ,2020,W3016963397,,,,,
JZ,2020,W3017108845,,,,,
JZ,2020,W3017335695,,,,,
JZ,2020,W3026357075,,,,,
JZ,2020,W3026636608,,,,,
JZ,2020,W3026924447,,,,,
JZ,2020,W3027080224,,,,,
JZ,2020,W3027599044,,,,,
JZ,2020,W3032967526,,,,,
JZ,2020,W3032996631,,,,,
JZ,2020,W3033147547,,,,,
JZ,2020,W3033866869,,,,,
JZ,2020,W3033880275,,,,,
JZ,2020,W4231369604,,,,,
JZ,2020,W4231591625,,,,,
JZ,2020,W4231608663,,,,,
JZ,2020,W4231620839,,,,,
JZ,2020,W4232521290,,,,,
JZ,2020,W4231362324,,,,,
JZ,2020,W4232579700,,,,,
JZ,2020,W4232784935,,,,,
JZ,2020,W4232815558,,,,,
JZ,2020,W3035787276,,,,,
JZ,2020,W3036180817,,,,,
JZ,2020,W3036596235,,,,,
JZ,2020,W4242797377,,,,,
JZ,2020,W4239438206,,,,,
JZ,2020,W4253378873,,,,,
JZ,2020,W4246245484,,,,,
JZ,2020,W4243070887,,,,,
JZ,2020,W4244437147,,,,,
JZ,2020,W4210820397,,,,,
JZ,2020,W4210774148,,,,,
JZ,2020,W4210728432,,,,,
JZ,2020,W4235578178,,,,,
JZ,2020,W4253462702,,,,,
JZ,2020,W4253478785,,,,,
JZ,2020,W4252685219,,,,,
JZ,2020,W4244433951,,,,,
JZ,2020,W4234925914,,,,,
JZ,2020,W4234918817,,,,,
JZ,2020,W4243031787,,,,,
JZ,2020,W4248097987,,,,,
JZ,2020,W4253695071,,,,,
JZ,2020,W4234902015,,,,,
JZ,2020,W4205833750,,,,,
JZ,2020,W4244227412,,,,,
JZ,2020,W4254992700,,,,,
JZ,2020,W4254998312,,,,,
JZ,2020,W4248169150,,,,,
JZ,2020,W4242846828,,,,,
JZ,2020,W4242856268,,,,,
JZ,2020,W4239963881,,,,,
JZ,2020,W4248248062,,,,,
JZ,2020,W4239982471,,,,,
JZ,2020,W4234714265,,,,,
JZ,2020,W4240048572,,,,,
JZ,2020,W4248282421,,,,,
JZ,2020,W4255295836,,,,,
JZ,2020,W4255302025,,,,,
JZ,2020,W4248298520,,,,,
JZ,2020,W4244396488,,,,,
JZ,2020,W4234478862,,,,,
JZ,2020,W4256435734,,,,,
JZ,2020,W4256437241,,,,,
JZ,2020,W4234400256,,,,,
JZ,2020,W4234383028,,,,,
JZ,2020,W4256542724,,,,,
JZ,2020,W4248406731,,,,,
JZ,2020,W4256711693,,,,,
JZ,2020,W4241494221,,,,,
JZ,2020,W4233901285,,,,,
JZ,2020,W2999998343,,,,,
JZ,2020,W3000422099,,,,,
JZ,2020,W3048757621,,,,,
JZ,2020,W3048824678,,,,,
JZ,2020,W3048947699,,,,,
JZ,2020,W3081819454,,,,,
JZ,2020,W3081976465,,,,,
JZ,2020,W3082070266,,,,,
JZ,2020,W3082168648,,,,,
JZ,2020,W3082568745,,,,,
JZ,2020,W3082963830,,,,,
JZ,2020,W3089976029,,,,,
JZ,2020,W3090193710,,,,,
JZ,2020,W3090443677,,,,,
JZ,2020,W3090460306,,,,,
JZ,2020,W3091652649,,,,,
JZ,2020,W3094724854,,,,,
JZ,2020,W3094979665,,,,,
JZ,2020,W3095384225,,,,,
JZ,2020,W3095875082,,,,,
JZ,2020,W3096006929,,,,,
JZ,2020,W3096248894,,,,,
JZ,2020,W3096564575,,,,,
JZ,2020,W3097505732,,,,,
JZ,2020,W3101559863,,,,,
JZ,2020,W3106958605,,,,,
JZ,2020,W3107264568,,,,,
JZ,2020,W3107700202,,,,,
JZ,2020,W3107775225,,,,,
JZ,2020,W3107793105,,,,,
JZ,2020,W3109195246,,,,,
JZ,2020,W3109826365,,,,,
JZ,2020,W3109936204,,,,,
JZ,2020,W3110028843,,,,,
JZ,2020,W3111474355,,,,,
JZ,2020,W3195695187,,,,,
JZ,2020,W4237951330,,,,,
JZ,2020,W4245833788,,,,,
JZ,2020,W4233673597,,,,,
JZ,2020,W4239687409,,,,,
JZ,2020,W4249528892,,,,,
JZ,2020,W4233582046,,,,,
JZ,2020,W4233566134,,,,,
JZ,2020,W4249601981,,,,,
JZ,2020,W4241521233,,,,,
JZ,2020,W4237455364,,,,,
JZ,2020,W4232445813,,,,,
JZ,2020,W4237422360,,,,,
JZ,2020,W4232334487,,,,,
JZ,2020,W4232310740,,,,,
JZ,2020,W4244763989,,,,,
JZ,2020,W4249815749,,,,,
JZ,2020,W4243212637,,,,,
JZ,2020,W4249942982,,,,,
JZ,2020,W4237223224,,,,,
JZ,2020,W4232168802,,,,,
JZ,2020,W4244783042,,,,,
JZ,2020,W4250801730,,,,,
JZ,2020,W4237100747,,,,,
JZ,2020,W4238096068,,,,,
JZ,2020,W4250866749,,,,,
JZ,2020,W4231162865,,,,,
JZ,2020,W4244798440,,,,,
JZ,2020,W4231059721,,,,,
JZ,2020,W4250999030,,,,,
JZ,2020,W4231042687,,,,,
JZ,2020,W4231027241,,,,,
JZ,2020,W4244671801,,,,,
JZ,2020,W4235817368,,,,,
JZ,2020,W4246035783,,,,,
JZ,2020,W4251049923,,,,,
JZ,2020,W4239769166,,,,,
JZ,2020,W4243200139,,,,,
JZ,2020,W4251118751,,,,,
JZ,2020,W4243196380,,,,,
JZ,2020,W4251144931,,,,,
JZ,2020,W4244296497,,,,,
JZ,2020,W4246067307,,,,,
JZ,2020,W4229819186,,,,,
JZ,2020,W4235670735,,,,,
JZ,2020,W4245813620,,,,,
JZ,2020,W4252375001,,,,,
JZ,2020,W4229697369,,,,,
JZ,2020,W4235607947,,,,,
JZ,2020,W4252400045,,,,,
JZ,2020,W4252433370,,,,,
JZ,2020,W4229655688,,,,,
JZ,2020,W4239770814,,,,,
JZ,2020,W4229554447,,,,,
JZ,2020,W4242812036,,,,,
JZ,2020,W4241728981,,,,,
JZ,2020,W4241735626,,,,,
JZ,2020,W4246181036,,,,,
JZ,2020,W4239388169,,,,,
JZ,2021,W4248132168,,,,,
JZ,2021,W4238099810,,,,,
JZ,2021,W4237442448,,,,,
JZ,2021,W4237363247,,,,,
JZ,2021,W4245892957,,,,,
JZ,2021,W4236068121,,,,,
JZ,2021,W4235985371,,,,,
JZ,2021,W4235967479,,,,,
JZ,2021,W4235960274,,,,,
JZ,2021,W4235951539,,,,,
JZ,2021,W4235764612,,,,,
JZ,2021,W4235699082,,,,,
JZ,2021,W4246089090,,,,,
JZ,2021,W4246094012,,,,,
JZ,2021,W4246196049,,,,,
JZ,2021,W4246203260,,,,,
JZ,2021,W4246273384,,,,,
JZ,2021,W4248062039,,,,,
JZ,2021,W4239784306,,,,,
JZ,2021,W4234813024,,,,,
JZ,2021,W4248155112,,,,,
JZ,2021,W4248204977,,,,,
JZ,2021,W4234756841,,,,,
JZ,2021,W4248252536,,,,,
JZ,2021,W4234533640,,,,,
JZ,2021,W4248294204,,,,,
JZ,2021,W4234479032,,,,,
JZ,2021,W4248298470,,,,,
JZ,2021,W4248350820,,,,,
JZ,2021,W4233917637,,,,,
JZ,2021,W4233908463,,,,,
JZ,2021,W4233832351,,,,,
JZ,2021,W4249470882,,,,,
JZ,2021,W4233651543,,,,,
JZ,2021,W4233454941,,,,,
JZ,2021,W4249627444,,,,,
JZ,2021,W4232434637,,,,,
JZ,2021,W4232360063,,,,,
JZ,2021,W4232288808,,,,,
JZ,2021,W4249947293,,,,,
JZ,2021,W4232145445,,,,,
JZ,2021,W4232133485,,,,,
JZ,2021,W4232108706,,,,,
JZ,2021,W4232094095,,,,,
JZ,2021,W4250814991,,,,,
JZ,2021,W4250819152,,,,,
JZ,2021,W4231165481,,,,,
JZ,2021,W4231108806,,,,,
JZ,2021,W4250939745,,,,,
JZ,2021,W4241591342,,,,,
JZ,2021,W4231012557,,,,,
JZ,2021,W4230997211,,,,,
JZ,2021,W4230962572,,,,,
JZ,2021,W4230873475,,,,,
JZ,2021,W4251096318,,,,,
JZ,2021,W4251168192,,,,,
JZ,2021,W4251170088,,,,,
JZ,2021,W4230823702,,,,,
JZ,2021,W4230811631,,,,,
JZ,2021,W4230783959,,,,,
JZ,2021,W4229780139,,,,,
JZ,2021,W4229777546,,,,,
JZ,2021,W4252382811,,,,,
JZ,2021,W4229659035,,,,,
JZ,2021,W4252456202,,,,,
JZ,2021,W4213028810,,,,,
JZ,2021,W4252713620,,,,,
JZ,2021,W4252741463,,,,,
JZ,2021,W4212955107,,,,,
JZ,2021,W4243133373,,,,,
JZ,2021,W4212893959,,,,,
JZ,2021,W4212880810,,,,,
JZ,2021,W4212849742,,,,,
JZ,2021,W4253400829,,,,,
JZ,2021,W4212788989,,,,,
JZ,2021,W4206129034,,,,,
JZ,2021,W4253499681,,,,,
JZ,2021,W4206097270,,,,,
JZ,2021,W4206063264,,,,,
JZ,2021,W4253601277,,,,,
JZ,2021,W4205964388,,,,,
JZ,2021,W4253639873,,,,,
JZ,2021,W4205925261,,,,,
JZ,2021,W4205885332,,,,,
JZ,2021,W4205853472,,,,,
JZ,2021,W4254837877,,,,,
JZ,2021,W4205752918,,,,,
JZ,2021,W4205747063,,,,,
JZ,2021,W4205723392,,,,,
JZ,2021,W4255010275,,,,,
JZ,2021,W4205708455,,,,,
JZ,2021,W4205638111,,,,,
JZ,2021,W4255182258,,,,,
JZ,2021,W4205609791,,,,,
JZ,2021,W4205591353,,,,,
JZ,2021,W3212596854,,,,,
JZ,2021,W4255234480,,,,,
JZ,2021,W3211544113,,,,,
JZ,2021,W4255239861,,,,,
JZ,2021,W3211066757,,,,,
JZ,2021,W4255278286,,,,,
JZ,2021,W3210213045,,,,,
JZ,2021,W3209504131,,,,,
JZ,2021,W4255289311,,,,,
JZ,2021,W3207888124,,,,,
JZ,2021,W3206939307,,,,,
JZ,2021,W3206811386,,,,,
JZ,2021,W4255316394,,,,,
JZ,2021,W3206364493,,,,,
JZ,2021,W3205339783,,,,,
JZ,2021,W3204755584,,,,,
JZ,2021,W3203935561,,,,,
JZ,2021,W3202847858,,,,,
JZ,2021,W3202622390,,,,,
JZ,2021,W3202251014,,,,,
JZ,2021,W3201598067,,,,,
JZ,2021,W3201442443,,,,,
JZ,2021,W4256589137,,,,,
JZ,2021,W3201222122,,,,,
JZ,2021,W3201196594,,,,,
JZ,2021,W3201169986,,,,,
JZ,2021,W3200297779,,,,,
JZ,2021,W3200176692,,,,,
JZ,2021,W3199554736,,,,,
JZ,2021,W3195661602,,,,,
JZ,2021,W3191868259,,,,,
JZ,2021,W3119372722,,,,,
JZ,2021,W3119019452,,,,,
JZ,2021,W3118935439,,,,,
JZ,2021,W3118883697,,,,,
JZ,2021,W3118476631,,,,,
JZ,2021,W4242911769,,,,,
JZ,2021,W4244383876,,,,,
JZ,2021,W4238381423,,,,,
JZ,2021,W4239503755,,,,,
JZ,2021,W4238289929,,,,,
JZ,2021,W4238231151,,,,,
JZ,2021,W4237983899,,,,,
JZ,2021,W4238207967,,,,,
JZ,2021,W4238206391,,,,,
JZ,2021,W4238097993,,,,,
JZ,2021,W4238098128,,,,,
JZ,2021,W4236253928,,,,,
JZ,2021,W4246466759,,,,,
JZ,2021,W4230706412,,,,,
JZ,2021,W4230652801,,,,,
JZ,2021,W4230620192,,,,,
JZ,2021,W4230460080,,,,,
JZ,2021,W4230426818,,,,,
JZ,2021,W4230326188,,,,,
JZ,2021,W4246637315,,,,,
JZ,2021,W4205434546,,,,,
JZ,2021,W4246761624,,,,,
JZ,2021,W4247528815,,,,,
JZ,2021,W4247603474,,,,,
JZ,2021,W4255387766,,,,,
JZ,2021,W4248915185,,,,,
JZ,2021,W4248945965,,,,,
JZ,2021,W4249029261,,,,,
JZ,2021,W4205429935,,,,,
JZ,2021,W4205405529,,,,,
JZ,2021,W4205403970,,,,,
JZ,2021,W4205330691,,,,,
JZ,2021,W4205178843,,,,,
JZ,2021,W4205125525,,,,,
JZ,2021,W4205115679,,,,,
JZ,2021,W4205110879,,,,,
JZ,2021,W4205095140,,,,,
JZ,2021,W3145928021,,,,,
JZ,2021,W3145863779,,,,,
JZ,2021,W3143184497,,,,,
JZ,2021,W3139065971,,,,,
JZ,2021,W3137030884,,,,,
JZ,2021,W3136987919,,,,,
JZ,2021,W3135724351,,,,,
JZ,2021,W3135471041,,,,,
JZ,2021,W3134701971,,,,,
JZ,2021,W3134598633,,,,,
JZ,2021,W3134374877,,,,,
JZ,2021,W3133891746,,,,,
JZ,2021,W3133729379,,,,,
JZ,2021,W3132523206,,,,,
JZ,2021,W3132346965,,,,,
JZ,2021,W3130430001,,,,,
JZ,2021,W3129936953,,,,,
JZ,2021,W3129245086,,,,,
JZ,2021,W3129071656,,,,,
JZ,2021,W3128656853,,,,,
JZ,2021,W3128145130,,,,,
JZ,2021,W3127146481,,,,,
JZ,2021,W3126358780,,,,,
JZ,2021,W3124929112,,,,,
JZ,2021,W3123989272,,,,,
JZ,2021,W3122985695,,,,,
JZ,2021,W3122668327,,,,,
JZ,2021,W3121844477,,,,,
JZ,2021,W3120831140,,,,,
JZ,2021,W3120390238,,,,,
JZ,2021,W3119975764,,,,,
JZ,2021,W4206837287,,,,,
JZ,2021,W4250643163,,,,,
JZ,2021,W4205587310,,,,,
JZ,2021,W4205570059,,,,,
JZ,2021,W4205560399,,,,,
JZ,2021,W4233422109,,,,,
JZ,2021,W4236126297,,,,,
JZ,2021,W4236179336,,,,,
JZ,2021,W4236253771,,,,,
JZ,2021,W4231704416,,,,,
JZ,2021,W4252216037,,,,,
JZ,2021,W4236444366,,,,,
JZ,2021,W4252208455,,,,,
JZ,2021,W4252201287,,,,,
JZ,2021,W4236469074,,,,,
JZ,2021,W4252179356,,,,,
JZ,2021,W4246452589,,,,,
JZ,2021,W4237500604,,,,,
JZ,2021,W4237536278,,,,,
JZ,2021,W4237583667,,,,,
JZ,2021,W4237667508,,,,,
JZ,2021,W4237670115,,,,,
JZ,2021,W4252098369,,,,,
JZ,2021,W4252096880,,,,,
JZ,2021,W4233377658,,,,,
JZ,2021,W4233398729,,,,,
JZ,2021,W4237716950,,,,,
JZ,2021,W4237768367,,,,,
JZ,2021,W4237814196,,,,,
JZ,2021,W4237881844,,,,,
JZ,2021,W4239015120,,,,,
JZ,2021,W4239039445,,,,,
JZ,2021,W4239117190,,,,,
JZ,2021,W4239138925,,,,,
JZ,2021,W4239347590,,,,,
JZ,2021,W4239353176,,,,,
JZ,2021,W4240528897,,,,,
JZ,2021,W4242338315,,,,,
JZ,2021,W4242529701,,,,,
JZ,2021,W4242651209,,,,,
JZ,2021,W4246307970,,,,,
JZ,2021,W4242721855,,,,,
JZ,2021,W4242742865,,,,,
JZ,2021,W4233406580,,,,,
JZ,2021,W4243882793,,,,,
JZ,2021,W4243942074,,,,,
JZ,2021,W4245109586,,,,,
JZ,2021,W4205502326,,,,,
JZ,2021,W4243947658,,,,,
JZ,2021,W4244979640,,,,,
JZ,2021,W4243969402,,,,,
JZ,2021,W4245054233,,,,,
JZ,2021,W4233101866,,,,,
JZ,2021,W4232012179,,,,,
JZ,2021,W4231995275,,,,,
JZ,2021,W4231931483,,,,,
JZ,2021,W4231823192,,,,,
JZ,2021,W4231786700,,,,,
JZ,2021,W3154289545,,,,,
JZ,2021,W4247019520,,,,,
JZ,2021,W4238479354,,,,,
JZ,2021,W3160133795,,,,,
JZ,2021,W3160167646,,,,,
JZ,2021,W4237026638,,,,,
JZ,2021,W4243437005,,,,,
JZ,2021,W4243414873,,,,,
JZ,2021,W3167611732,,,,,
JZ,2021,W4243338564,,,,,
JZ,2021,W3168176238,,,,,
JZ,2021,W4213080513,,,,,
JZ,2021,W4254663746,,,,,
JZ,2021,W4242249216,,,,,
JZ,2021,W4242147482,,,,,
JZ,2021,W4254712639,,,,,
JZ,2021,W3169965692,,,,,
JZ,2021,W4242066719,,,,,
JZ,2021,W4231359371,,,,,
JZ,2021,W4242051361,,,,,
JZ,2021,W4242032271,,,,,
JZ,2021,W3151795836,,,,,
JZ,2021,W3170095631,,,,,
JZ,2021,W3170814928,,,,,
JZ,2021,W4255941878,,,,,
JZ,2021,W4255942723,,,,,
JZ,2021,W4255944967,,,,,
JZ,2021,W3172366675,,,,,
JZ,2021,W4241930869,,,,,
JZ,2021,W4241875308,,,,,
JZ,2021,W4213082055,,,,,
JZ,2021,W4241378654,,,,,
JZ,2021,W3217720541,,,,,
JZ,2021,W3172426837,,,,,
JZ,2021,W4241296649,,,,,
JZ,2021,W3173100534,,,,,
JZ,2021,W3217674412,,,,,
JZ,2021,W4241211751,,,,,
JZ,2021,W4213198956,,,,,
JZ,2021,W3217566423,,,,,
JZ,2021,W4241136075,,,,,
JZ,2021,W3217073182,,,,,
JZ,2021,W4256194409,,,,,
JZ,2021,W3217010979,,,,,
JZ,2021,W3215784948,,,,,
JZ,2021,W3174344473,,,,,
JZ,2021,W3213567266,,,,,
JZ,2021,W3174799761,,,,,
JZ,2021,W4229938382,,,,,
JZ,2021,W4256354217,,,,,
JZ,2021,W3174813294,,,,,
JZ,2021,W3214594699,,,,,
JZ,2021,W4213256439,,,,,
JZ,2021,W4236704231,,,,,
JZ,2021,W4236670337,,,,,
JZ,2021,W4236611381,,,,,
JZ,2021,W4235528603,,,,,
JZ,2021,W4235263063,,,,,
JZ,2021,W3213310494,,,,,
JZ,2021,W4232678058,,,,,
JZ,2021,W4240450628,,,,,
JZ,2021,W3213981984,,,,,
JZ,2021,W4231286115,,,,,
JZ,2021,W4232706200,,,,,
JZ,2021,W4235234085,,,,,
JZ,2021,W4232978675,,,,,
JZ,2021,W4235205193,,,,,
JZ,2021,W4240383922,,,,,
JZ,2021,W4213341642,,,,,
JZ,2021,W4213342183,,,,,
JZ,2021,W4240275142,,,,,
JZ,2021,W4240216894,,,,,
JZ,2021,W4235167346,,,,,
JZ,2021,W4235074712,,,,,
JZ,2021,W4231558067,,,,,
JZ,2021,W4230097381,,,,,
JZ,2021,W4234339733,,,,,
JZ,2021,W4232853359,,,,,
JZ,2021,W3147477404,,,,,
JZ,2021,W4234293295,,,,,
JZ,2021,W4251304954,,,,,
JZ,2021,W4206188294,,,,,
JZ,2021,W4250377289,,,,,
JZ,2021,W4206344289,,,,,
JZ,2021,W4250201165,,,,,
JZ,2021,W4250115350,,,,,
JZ,2021,W3158187227,,,,,
JZ,2021,W4238740259,,,,,
JZ,2021,W3158514219,,,,,
JZ,2021,W3158082736,,,,,
JZ,2021,W3157087649,,,,,
JZ,2021,W4238733680,,,,,
JZ,2021,W4248709533,,,,,
JZ,2021,W4206390288,,,,,
JZ,2021,W4248657239,,,,,
JZ,2021,W4238700464,,,,,
JZ,2021,W4251709377,,,,,
JZ,2021,W3159613476,,,,,
JZ,2021,W4248626494,,,,,
JZ,2021,W4238610839,,,,,
JZ,2021,W4248609443,,,,,
JZ,2021,W3156704818,,,,,
JZ,2021,W3156637375,,,,,
JZ,2021,W4248455412,,,,,
JZ,2021,W4238564846,,,,,
JZ,2021,W4231365788,,,,,
JZ,2021,W4252984664,,,,,
JZ,2021,W4248426096,,,,,
JZ,2021,W4252996160,,,,,
JZ,2021,W4238549291,,,,,
JZ,2021,W3155266881,,,,,
JZ,2021,W4247238497,,,,,
JZ,2021,W4206396484,,,,,
JZ,2021,W3154979255,,,,,
JZ,2021,W4247138683,,,,,
JZ,2021,W4253084360,,,,,
JZ,2021,W4246989134,,,,,
JZ,2021,W4246971398,,,,,
JZ,2021,W4246896700,,,,,
JZ,2021,W4246844416,,,,,
JZ,2021,W3160603665,,,,,
JZ,2021,W4253220279,,,,,
JZ,2021,W4206439271,,,,,
JZ,2021,W4253236214,,,,,
JZ,2021,W4253242834,,,,,
JZ,2021,W3161200230,,,,,
JZ,2021,W4245757011,,,,,
JZ,2021,W4253262351,,,,,
JZ,2021,W4245747979,,,,,
JZ,2021,W3162191079,,,,,
JZ,2021,W4245719045,,,,,
JZ,2021,W3153533229,,,,,
JZ,2021,W4206527441,,,,,
JZ,2021,W4253339193,,,,,
JZ,2021,W4206539991,,,,,
JZ,2021,W4245408131,,,,,
JZ,2021,W4206578279,,,,,
JZ,2021,W4243747160,,,,,
JZ,2021,W3166098089,,,,,
