"institution_id","raw_author_name","author_id","cleaned_author_name","cleaned_institution_name","min_pubyear","max_pubyear","publ_cnt","example_id"
,Eberhard Eichenhofer,A5061630059,Eberhard Eichenhofer,,2006,2007,3,W2093740800
,Nicolas Potsch,A5061682821,Nicolas Potsch,,2006,2006,1,W2064948899
,Tobias Gumpp,A5061770594,Tobias Gumpp,,2022,2022,1,W4312237692
,Julia Caroline Scherpe,A5061783602,Julia Caroline Scherpe,,2014,2014,1,W2042631838
,Winfried Brugger,A5062070973,Winfried Brugger,,2006,2009,8,W4230577476
,Christian von Bar,A5062089919,Christian von Bar,,2015,2015,1,W2764160389
,Frank Zschieschack,A5062117005,Frank Zschieschack,,2006,2006,1,W1979618515
,Anja Amend-Traut,A5062177684,Anja Amend-Traut,,2017,2017,1,W2760991911
,Abbo Junker,A5062211838,Abbo Junker,,2008,2008,2,W4242501625
,Joachim Bohnert,A5062262362,Joachim Bohnert,,2011,2011,1,W2038748682
,Erik Kraatz,A5062378206,Erik Kraatz,,2015,2015,1,W2332635784
,Maxie Bethge,A5062386037,Maxie Bethge,,2009,2009,1,W2000799218
,Sebastian Kubis,A5062393803,Sebastian Kubis,,2022,2022,1,W4291826454
,Christoph Sorge,A5062413463,Christoph Sorge,,2011,2011,1,W2040412575
I149899117,Nicolas von zur Mühlen,A5062416949,Nicolas von zur Mühlen,Max Planck Society,2014,2014,1,W1981506784
I4210134943,Nicolas von zur Mühlen,A5062416949,Nicolas von zur Mühlen,"Max Planck Institute for the Study of Crime, Security and Law",2014,2014,1,W1981506784
,Georgios Zagouras,A5062463823,Georgios Zagouras,,2008,2008,1,W2047936652
,Jürgen Bast,A5062484802,Jürgen Bast,,2024,2024,1,W4391854301
,Herbert Woopen,A5062528828,Herbert Woopen,,2021,2021,1,W3172426837
,Spiros Simitis,A5062529004,Spiros Simitis,,2008,2008,1,W2012527084
,Irene Sternberg-Lieben,A5062553590,Irene Sternberg-Lieben,,2018,2018,1,W2783452689
,Martin Josef Schermaier,A5062599014,Martin Schermaier,,2006,2018,4,W4255495976
,Martin Schermaier,A5062599014,Martin Schermaier,,2020,2021,2,W4206480920
,Martin Hochhuth,A5062637548,Martin Hochhuth,,2009,2009,1,W1988476506
,Franz Ruland,A5062674020,Franz Ruland,,2008,2008,1,W2048364826
,Alexander Baur,A5062718297,Alexander Baur,,2011,2011,1,W133573864
,Andrea Kießling,A5062808906,Andrea Kießling,,2022,2022,2,W4297820582
,Jo Eric Khushal Murkens,A5062951236,Jo Eric Khushal Murkens,,2012,2012,1,W2031390876
,Jens-Hinrich Binder,A5062967528,Jens-Hinrich Binder,,2015,2015,1,W2329036759
,Michael Beurskens,A5063025471,Michael Beurskens,,2018,2018,1,W2789713985
,Klaus Ritgen,A5063074786,Klaus Ritgen,,2007,2007,1,W2323783154
,Brian Valerius,A5063097680,Brian Valerius,,2008,2017,2,W2602789405
,Thilo Ramm,A5063098195,Thilo Ramm,,2010,2010,1,W1572346307
,Jörg Eisele,A5063117499,Jörg Eisele,,2008,2021,5,W814516661
,Philipp Greguhn,A5063129492,Philipp Greguhn,,2020,2020,1,W4236938078
,Angelika Nußberger,A5063140962,Angelika Nußberger,,2006,2021,6,W3206939307
I186903577,Herwig Hofmann,A5063245104,Holger F. Hofmann,University of Luxembourg,2015,2015,1,W2017327064
,Jannis Lennartz,A5063263982,Jannis Lennartz,,2016,2024,3,W4390778024
,Wolfgang Kilian,A5063285488,Wolfgang Kilian,,2014,2014,1,W1982907286
,Veith Mehde,A5063310836,Veith Mehde,,2020,2020,1,W3089976029
,Petra Buck-Heeb,A5063318556,Petra Buck-Heeb,,2017,2024,2,W4393954416
,Alexander Stöhr,A5063339879,Alexander Stöhr,,2020,2020,1,W3095384225
,Stefan Greiner,A5063347529,Stefan Greiner,,2018,2022,2,W4285239393
,Peter Lutz Kalmbach,A5063350715,Peter Kalmbach,,2015,2015,1,W2916311374
,Bettina Rentsch,A5063402465,Bettina Rentsch,,2015,2021,3,W3201442443
,Karl-E. Hain,A5063462477,Karl-E. Hain,,2007,2008,2,W1992042472
,Hendrik Wolters,A5063495192,Hendrik Wolters,,2020,2020,1,W4241728981
,Moritz Begemeier,A5063520617,Moritz Begemeier,,2016,2018,2,W2807413069
,Bernhard Jakl,A5063555966,Bernhard Jakl,,2011,2011,1,W4250762505
,Horst Eidenmüller,A5063768777,Horst Eidenmüller,,2007,2015,2,W2916267236
,Christian Katzenmeier,A5063897068,Christian Katzenmeier,,2006,2018,7,W4246704686
,Heike Schweitzer,A5063928138,Heike Schweitzer,,2022,2022,1,W4206168025
,Fritz Ossenbühl,A5063951244,Fritz Ossenbühl,,2006,2006,2,W4242101630
I149899117,Christian Marxsen,A5063954314,Christian Marxsen,Max Planck Society,2017,2017,1,W2621915312
I4210141359,Christian Marxsen,A5063954314,Christian Marxsen,Max Planck Institute for Comparative Public Law and International Law,2017,2017,1,W2621915312
,Karl M. Meessen,A5064002217,Karl M. Meessen,,2009,2009,1,W4229984522
,Bernd Oppermann,A5064061854,Bernd Oppermann,,2007,2007,1,W1966808809
,Jörn Ipsen,A5064062840,Jörn Ipsen,,2014,2014,2,W4244622307
,Lara Schäfer,A5064094579,Lara Schäfer,,2022,2022,1,W4296010602
,Eric Hilgendorf,A5064136783,Eric Hilgendorf,,2006,2024,21,W4392742128
,Matthias Rampp,A5064142453,Matthias Rampp,,2018,2018,1,W2903668760
,Johannes Ungerer,A5064213743,Johannes Ungerer,,2022,2022,1,W4285145660
,Edward Schramm,A5064235740,Edward Schramm,,2012,2022,5,W4285189345
,Dieter Deiseroth,A5064313629,Dieter Deiseroth,,2007,2007,1,W2027522000
,Andreas Engels,A5064314891,Andreas Engels,,2008,2008,1,W2018812676
,Gernot Steinhilper,A5064349599,Gernot Steinhilper,,2006,2006,1,W1997506756
,Johannes W. Flume,A5064415332,Johannes W. Flume,,2013,2013,1,W4249578215
,Till Zimmermann,A5064573819,Till Zimmermann,,2024,2024,1,W4392742326
,Uwe Scheffler,A5064601092,Uwe Scheffler,,2008,2008,1,W2017381904
,Wilhelm-Albrecht Achilles,A5064678849,Wilhelm-Albrecht Achilles,,2018,2018,1,W2898556247
,Sabine Seidenschwann,A5064756008,Sabine Seidenschwann,,2014,2014,1,W2031884179
,Haimo Schack,A5064761183,Haimo Schack,,2006,2022,13,W4285171497
,Arne Pilniok,A5064768674,Arne Pilniok,,2017,2022,3,W4320152701
,Florian Jacoby,A5064847941,Florian Jacoby,,2008,2021,3,W4238700464
,Paul Vogel,A5064879007,Paul Maruff,,2022,2022,1,W4226250357
,Max Foerster,A5064968099,Max Foerster,,2012,2013,3,W4242997172
I25217355,Jacques Ziller,A5064975630,Jacques Ziller,University of Pavia,2015,2015,1,W2017327064
,Werner Beulke,A5064993093,Werner Beulke,,2013,2021,2,W3153533229
,Jörg Ennuschat,A5065071827,Jörg Ennuschat,,2008,2008,1,W2034488637
,Georgia Stefanopoulou,A5065128772,Georgia Stefanopoulou,,2011,2022,2,W4296010506
,Alexander Proelss,A5065137012,Alexander Proelß,,2011,2011,1,W2141680884
,Alexander Proelß,A5065137012,Alexander Proelß,,2009,2009,1,W4247808634
,Reinhard Mehring,A5065162235,Reinhard Mehring,,2011,2022,7,W4291498098
,Stephan Ast,A5065186982,Stephan Ast,,2013,2013,1,W2329614403
,Hans Herbert von Arnim,A5065229426,Hans Herbert von Arnim,,2009,2012,3,W4249657108
,Wilfried Küper,A5065253115,Wilfried Küper,,2006,2019,8,W4244871795
,Frank Fechner,A5065421284,Frank Fechner,,2011,2011,1,W2026101360
,Georg-Berndt Oschatz,A5065434924,Georg-Berndt Oschatz,,2009,2009,1,W2046241247
,Hans-Patrick Schroeder,A5065466714,Hans-Patrick Schroeder,,2007,2007,1,W1966808809
,Thomas Hohendorf,A5065466927,Thomas Hohendorf,,2017,2017,1,W2918000130
,Tobias Richter,A5065512666,Tobias Richter,,2007,2007,1,W4241673371
,Sabrina J. Hainer,A5065562855,Sabrina J. Hainer,,2012,2012,1,W2045065005
,Klaus Bartels,A5065608721,Klaus Bartels,,2009,2014,3,W2073641889
,Ulrich Falk,A5065677497,Ulrich Falk,,2011,2011,1,W2094633220
,Elena Dubovitskaya,A5065750310,Elena Dubovitskaya,,2012,2012,1,W2021366416
,Christoph Weber,A5065790260,Christoph Weber,,2006,2006,1,W4244952514
,Andreas Hänlein,A5065830893,Andreas Hänlein,,2018,2018,1,W2811460228
,Reimund Schmidt de Caluwe,A5065843075,Reimund Schmidt de Caluwe,,2013,2013,1,W2053790896
,Leonid Guggenberger,A5065895370,Leonid Guggenberger,,2022,2022,1,W4225939843
,Klaus Laubenthal,A5065938857,Klaus Laubenthal,,2009,2016,3,W2409678021
,Martin Paul Waßmer,A5066139988,Martin Paul Waßmer,,2020,2020,1,W4254772674
,Florian Faust,A5066142326,Florian Faust,,2006,2021,9,W4256006008
,Thomas Wischmeyer,A5066179802,Thomas Wischmeyer,,2015,2023,2,W4320923805
,Peter Rackow,A5066196797,Peter Rackow,,2021,2023,2,W4323024954
,Christoph A. Kern,A5066229916,Christoph Kern,,2009,2012,2,W2094215870
,Verena Klappstein,A5066230535,Verena Klappstein,,2019,2019,1,W2982322668
,Hans Christian Röhl,A5066464587,Hans Christian Röhl,,2006,2016,2,W2523168933
,Horst Risse,A5066495379,Horst Risse,,2018,2018,1,W2793041592
,David Jahn,A5066592692,David Jahn,,2011,2011,2,W4252646305
,Janwillem van de Loo,A5066672902,Janwillem van de Loo,,2017,2017,1,W2751279821
,Stefanie Schmahl,A5066714757,Stefanie Schmahl,,2014,2022,4,W4226316011
,Olaf Meyer,A5066760211,Olaf Meyer,,2006,2006,1,W2070020199
,Johann Braun,A5066899703,Johann Braun,,2008,2022,6,W4220892098
,Nora Markard,A5066908240,Nora Markard,,2017,2021,3,W3199554736
,Helmut Satzger,A5066966677,Helmut Satzger,,2012,2015,2,W2317560426
,Philip Schopen,A5066975482,Philip Schopen,,2023,2023,1,W4387755922
,Manfred Herbert,A5067021232,Manfred Herbert,,2011,2011,1,W2006630727
,Rafael Harnos,A5067099384,Rafael Harnos,,2017,2017,1,W2623590184
,Jens Werner,A5067125554,Jens Werner,,2008,2008,1,W4251472404
,Paul Tobias Schrader,A5067160068,Paul Tobias Schrader,,2013,2013,1,W2042363781
,Anna K. Bernzen,A5067304859,Anna K. Bernzen,,2022,2022,1,W4205748182
,Rainer Maria Kiesow,A5067313872,Rainer Maria Kiesow,,2010,2010,1,W1975710114
,Franz-Joseph Peine,A5067343556,Franz-Joseph Peine,,2006,2007,2,W4239025712
,Jan C. Schuhr,A5067367389,Jan C. Schuhr,,2008,2015,4,W2406465678
,Volkmar Götz,A5067447751,Volkmar Götz,,2009,2012,2,W2056305458
,Claus Kref,A5067482118,Claus Kref,,2006,2010,2,W1990417964
,Martin Lipp,A5067529822,Martin Lipp,,2006,2006,1,W4239787458
,Klaus Schurig,A5067562492,Klaus Schurig,,2006,2006,1,W4255554235
,Béla Knof,A5067580545,Béla Knof,,2011,2013,2,W4246779073
,Markus Ogorek,A5067616528,Markus Ogorek,,2019,2023,3,W4320015427
,Christoph Gusy,A5067676971,Christoph Gusy,,2006,2022,12,W64119746
,Matthias Jahn,A5067691832,Matthias Jahn,,2006,2016,6,W4250677135
,Anna Schimke,A5067715025,Anna Schimke,,2012,2018,2,W2040204009
,Roman F. Adam,A5067760674,Roman F. Adam,,2010,2012,2,W1970586812
,Matthias Knauff,A5067851663,Matthias Knauff,,2007,2007,1,W4210451492
,Thomas Gutmann,A5067893535,Thomas Gutmann,,2013,2013,1,W2052153705
,Philipp Schmieder,A5068073712,Philipp Schmieder,,2009,2009,1,W1973805281
I149899117,Andreas Glöckner,A5068080000,Andreas Glöckner,Max Planck Society,2010,2010,1,W2091349876
I4210136328,Andreas Glöckner,A5068080000,Andreas Glöckner,Max Planck Institute for Research on Collective Goods,2010,2010,1,W2091349876
,Friedrich E. Schnapp,A5068181422,Friedrich E. Schnapp,,2009,2011,5,W2060776617
,Philipp Scholz,A5068264267,Philipp Scholz,,2020,2020,1,W3010104467
,Anna Helena Albrecht,A5068291827,Anna Helena Albrecht,,2015,2015,1,W4232826279
,Fritz Sturm,A5068354354,Fritz Sturm,,2007,2013,6,W70058780
,Gunnar Franck,A5068357493,Gunnar Franck,,2023,2023,1,W4315486427
,Johan Schrader,A5068396809,Johan Schrader,,2016,2016,1,W2336550583
,Kay Nehm,A5068407597,Kay Nehm,,2018,2018,1,W2800468785
,Hasso Hofmann,A5068432981,Hasso Hofmann,,2009,2018,2,W2889611547
,Wolfgang Zenker,A5068438749,W. Zenker,,2007,2007,1,W2025238385
,Winrich Langer,A5068521488,Winrich Langer,,2017,2017,1,W2605575622
,Anja Schiemann,A5068569728,Anja Schiemann,,2014,2016,2,W2916145233
,Christian Armbrüster,A5068596740,Christian Armbrüster,,2007,2021,11,W4255428346
,Stephan Wagner,A5068668597,Stephan M. Wagner,,2007,2007,1,W2070555700
,Detlev Sternberg-Lieben,A5068713333,Detlev Sternberg-Lieben,,2013,2018,2,W4232631421
,Arno Scherzberg,A5068870521,Arno Scherzberg,,2017,2017,1,W2607900622
,Anette Grünewald,A5068897708,Anette Grünewald,,2010,2024,7,W4391354400
,Martin Heinrich,A5068912095,Martin Heinrich,,2007,2007,1,W4239865264
,Werner Offenloch,A5069164988,Werner Offenloch,,2011,2011,1,W4255224872
,Ingo Kraft,A5069206091,Ingo Kraft,,2019,2019,1,W2954654451
,Andreas Zimmermann,A5069391952,Andreas Zimmermann,,2022,2022,1,W4221084939
,Caroline Wittig,A5069463909,Caroline Wittig,,2017,2017,1,W2750792014
,Nina Martin,A5069585273,Nina Martin,,2018,2018,1,W2806410369
,Friedrich Pukelsheim,A5069715012,Friedrich Pukelsheim,,2010,2011,2,W4210930903
,Goetz Kempelmann,A5069723630,Goetz Kempelmann,,2018,2018,1,W2800472075
,Horst Dreier,A5069805857,Horst Dreier,,2008,2008,1,W4256249463
,Claudia Schubert,A5069865401,Claudia Schubert,,2014,2022,2,W4291498074
,David Rüger,A5069932060,David Rüger,,2008,2008,1,W2010870889
,Antje von Ungern-Sternberg,A5069967766,Antje von Ungern-Sternberg,,2019,2019,1,W2954261484
,Erhard Denninger,A5070065065,Erhard Denninger,,2010,2010,1,W953374158
,Sebastian Mock,A5070139585,Sebastian Mock,,2013,2020,4,W4246779073
,Stefan Grundmann,A5070239225,Stefan Grundmann,,2013,2013,3,W2092138568
,Christoph Brömmelmeyer,A5070240863,Christoph Brömmelmeyer,,2006,2006,1,W2016253712
,Steffen Hindelang,A5070249034,Steffen Hindelang,,2009,2009,1,W2074450406
,Fabian Klinck,A5070357454,Fabian Klinck,,2018,2018,1,W2799690996
,Matthias Wachter,A5070400670,Matthias Wächter,,2019,2024,3,W4391854294
,Walter Georg Leisner,A5070439868,Walter Leisner,,2006,2008,2,W2089681987
,Walter Leisner,A5070439868,Walter Leisner,,2006,2006,1,W1987316749
,Christian Kalbitz,A5070441443,Christian Kalbitz,,2017,2017,1,W2608352278
,Jan Zopfs,A5070458220,Jan Zopfs,,2007,2007,1,W2323207592
,Stephanie Schiedermair,A5070505758,Stephanie Schiedermair,,2007,2009,2,W4239572203
,Marina Tamm,A5070641538,Marina Tamm,,2006,2009,2,W4245578712
,Kay Hailbronner,A5070658940,Kay Hailbronner,,2007,2016,6,W4232443615
,Pascal Schumacher,A5070825984,Pascal Schumacher,,2011,2011,1,W2024499003
,Andreas Peilert,A5070845948,Andreas Peilert,,2018,2018,1,W1980096331
,Maximilian Gerhold,A5070899634,Maximilian Gerhold,,2023,2023,1,W4362569884
,Horst Schlehofer,A5071028782,Horst Schlehofer,,2018,2018,1,W2790948809
,Ulrich Büdenbender,A5071050452,Ulrich Büdenbender,,2012,2012,1,W2042646085
,Christian Thiemann,A5071054209,Christian Thiemann,,2012,2012,1,W4245728325
,Susanne Lilian Gössl,A5071173003,Susanne Lilian Gössl,,2018,2022,2,W4285120264
,Christian Deckenbrock,A5071177993,Christian Deckenbrock,,2017,2017,1,W4230554885
,Christian Walter,A5071278156,Christian Walter,,2022,2022,1,W4285148526
,Helmut Lecheler,A5071307423,Helmut Lecheler,,2009,2009,1,W2062490418
,Ralf Schnieders,A5071361401,Ralf Schnieders,,2023,2024,2,W4391354419
,Silke Altenkirch,A5071393062,Silke Altenkirch,,2009,2009,1,W1966780687
,Gert Brüggemeier,A5071410175,Gert Brüggemeier,,2009,2018,2,W2793418249
,Abbo Junker,A5071469617,Abbo Junker,,2021,2022,2,W4205921271
,Christoph Degenhart,A5071491033,Christoph Degenhart,,2008,2010,2,W4236952274
,Andreas Voßkuhle,A5071545155,Andreas Voßkuhle,,2009,2024,4,W4391491572
,Thomas Ackermann,A5071571840,Thomas Ackermann,,2008,2021,3,W3135724351
,Stefan Kadelbach,A5071613724,Stefan Kadelbach,,2023,2023,1,W4386389364
,Stephan Pötters,A5071621517,Stephan Pötters,,2011,2011,1,W2029829750
,Jannik Funnemann,A5071739719,Jannik Funnemann,,2019,2019,1,W2985820671
,Roman Wolf,A5071772384,Roman Wolf,,2017,2017,1,W2917134397
,Herbert Küpper,A5071814381,Küpper Herbert,,2009,2009,1,W1997274941
,Mascha Hesse,A5071835756,Mascha Hesse,,2017,2017,1,W2753552006
,Carsten Meinert,A5071888824,Carsten Meinert,,2023,2023,1,W4386716971
,Johannes Reichert,A5071926544,Johannes C. Reichert,,2016,2016,1,W2342394605
,Jessica Krüger,A5072000896,Jessica S. Kruger,,2023,2023,1,W4315486252
,Christian Calliess,A5072138343,Christian Calliess,,2006,2015,8,W4237948222
,Silvia Deuring,A5072145964,Silvia Deuring,,2019,2019,1,W2972081300
,Simon Behr,A5072175319,Simon Behr,,2018,2018,1,W2886529176
,Seemann,A5072250037,Seemann,,2023,2023,1,W3004278108
,Anna-Bettina Kaiser,A5072288978,Anna-Bettina Kaiser,,2009,2009,1,W1967409676
,Johannes Kaspar,A5072322291,Johannes Kaspar,,2007,2022,4,W4313133021
,Ludwig Reißmann,A5072367508,Ludwig Reißmann,,2019,2019,1,W2980724908
,Wilfried Erbguth,A5072578272,Wilfried Erbguth,,2007,2011,2,W2007339947
,Jürgen Helle,A5072585094,Jürgen Helle,,2008,2008,1,W2069478276
,Florian Jotzo,A5072594506,Florian Jotzo,,2013,2018,3,W4251249084
,Thomas von Danwitz,A5072595112,Thomas von Danwitz,,2006,2007,2,W1978779841
,Marc Leonhard,A5072658510,Marc Leonhard,,2013,2013,1,W2066664528
,Sabine Seidenschwann,A5072670715,Sabine Seidenschwann,,2012,2012,1,W2033300222
,Ralf Seinecke,A5072724788,Ralf Seinecke,,2010,2010,1,W2088856500
,Hubert Schmidt,A5072727866,Heiko Schmidt,,2012,2012,1,W1986286761
,Alexandra K. Weber,A5072837016,Alexandra Weber,,2012,2012,1,W4213444103
,Götz Schulze,A5072839861,Götz Schulze,,2015,2016,4,W2947463486
,Tristan Barczak,A5072853192,Tristan Barczak,,2022,2022,1,W4313130178
,Heinz Georg Bamberger,A5072875857,Heinz Georg Bamberger,,2018,2018,1,W2900843139
,Roland Schmitz,A5073071988,Roland Schmitz,,2020,2020,1,W4244433951
,Paul T. Schrader,A5073088586,Paul Schrader,,2011,2011,1,W2006590044
,Kristina Cyglakow,A5073247032,Kristina Cyglakow,,2018,2018,1,W2903741786
,Christoph Safferling,A5073324170,Christoph Safferling,,2010,2017,4,W4239265723
,Georg Alexander Haas,A5073428998,Georg Alexander Haas,,2017,2017,1,W2772371446
,Milan Kuhli,A5073437620,Milan Kuhli,,2019,2019,1,W4237704272
,Christian Schubel,A5073443956,Christian Schubel,,2012,2022,3,W4312872495
,Volker Lipp,A5073542886,Volker Lipp,,2006,2006,1,W2022851602
,Andreas Heinemann,A5073567373,Andreas Heinemann,,2011,2022,2,W4312686478
,Jelena Von Achenbach,A5073574476,Jelena Von Achenbach,,2017,2017,1,W4246277875
,Christian Geminn,A5073628157,Christian Geminn,,2015,2015,1,W2917951522
,Bettina Noltenius,A5073650337,Bettina Noltenius,,2014,2014,1,W1997310562
,Monika Böhm,A5073684485,Monika Böhm,,2008,2008,1,W1999492520
I149899117,Susanne Lepsius,A5073693717,Susanne Lepsius,Max Planck Society,2006,2006,1,W1972394877
I4210095813,Susanne Lepsius,A5073693717,Susanne Lepsius,Max Planck Institute for Legal History and Legal Theory,2006,2006,1,W1972394877
,Tobias Fröschle,A5073746888,Tobias Fröschle,,2011,2011,1,W4251039055
,Björnstjern Baade,A5073773271,Björnstjern Baade,,2021,2023,2,W4323025047
,Bastian Zahn,A5073798357,Bastian Zahn,,2014,2014,1,W1991831285
,Kai Schadtle,A5073878096,Kai Schadtle,,2016,2016,1,W2514000175
,Fynn Wenglarczyk,A5073887427,Fynn Wenglarczyk,,2022,2022,1,W4205126159
,Patrick R. Hoffmann,A5073906262,Patrick R. Hoffmann,,2018,2018,1,W2889928304
,Inge Kroppenberg,A5073942978,Inge Kroppenberg,,2006,2012,4,W2087194542
,Johannes Unterreitmeier,A5073964438,Johannes Unterreitmeier,,2009,2022,3,W4312697979
,Sina Fontana,A5074013765,Sina Fontana,,2019,2019,1,W2919779874
,Michael Martinek,A5074058331,Michael Martinek,,2008,2016,5,W4240908353
,Tristan Radtke,A5074061953,Tristan Radtke,,2022,2022,1,W4225939843
,Georg Ringe,A5074194196,Wolf-Georg Ringe,,2016,2016,1,W2892374003
,Michael Kotulla,A5074239722,Michael Kotulla,,2009,2009,1,W4248949717
,Evelyn Woitge,A5074269277,Evelyn Woitge,,2010,2010,1,W2917961703
,Florian Meinel,A5074348364,Florian Meinel,,2007,2007,1,W2005529311
,Martin Burgi,A5074461221,Martin Bürgi,,2006,2010,3,W4230995079
,Ino Augsberg,A5074499147,Ino Augsberg,,2007,2017,7,W2612398750
,Joachim von Bargen,A5074521875,Joachim von Bargen,,2017,2017,1,W2737111335
,Jürgen Stamm,A5074542792,Jürgen Stamm,,2012,2022,4,W4312743797
,Tim Florstedt,A5074578076,Tim Florstedt,,2019,2022,2,W4226337246
,Johannes Wasmult,A5074600362,Johannes Wasmult,,2010,2010,1,W124659004
,Patricia Wiater,A5074621761,Patricia Wiater,,2022,2022,1,W4297820501
,Jörg Neuner,A5074702841,Jörg Neuner,,2016,2021,3,W3166098089
,Jannik Rienhoff,A5074716687,Jannik Rienhoff,,2017,2017,1,W2763642154
,Florian Schärdel,A5074799502,Florian Schärdel,,2009,2009,1,W1974787856
,Carsten Bäcker,A5074803817,Carsten Bäcker,,2012,2016,2,W2333313116
,Luca Kochendörfer,A5074812024,Luca Kochendörfer,,2022,2022,1,W4315834800
,Gregor Stahl,A5074857834,Gregor Stahl,,2022,2022,1,W4220710084
,Jakob Nolte,A5074889303,Jakob Nolte,,2008,2008,1,W1963890842
,Benjamin Kram,A5074897577,Benjamin Kram,,2014,2014,1,W2071623822
,Gerhard Werle,A5074906878,Gerhard Werle,,2015,2021,4,W4235263063
,Sabine Schlacke,A5074954510,Sabine Schlacke,,2016,2016,1,W2547426216
,Benjamin Beck,A5074963018,Ben Beck,,2015,2015,1,W2324730619
,Peter M. Huber,A5074991150,Peter M. Huber,,2022,2022,1,W4206509590
,Peter Badura,A5075007539,Peter Badura,,2006,2009,4,W2054875837
,Kristina Hillermann,A5075013978,Kristina Hillermann,,2007,2007,1,W2045185557
,Andreas Piekenbrock,A5075115510,Andreas Piekenbrock,,2018,2022,2,W4210371390
,Ralf Kölbel,A5075225871,Ralf Kölbel,,2007,2018,4,W4231986184
,Sebastian Krebber,A5075237261,Sebastian Krebber,,2008,2013,3,W4254626523
,Anton S. Zimmermann,A5075250288,Anton S. Zimmermann,,2017,2017,1,W2768657028
,Thomas Böckenförde,A5075357451,Thomas Böckenförde,,2008,2008,1,W2903313924
,Harald Eberhard,A5075396619,Harald Eberhard,,2007,2007,1,W4239033479
,Holm Putzke,A5075424521,Holm Putzke,,2008,2018,3,W2790948809
,Florian Knauer,A5075447794,Florian Knauer,,2013,2013,1,W2035231245
,Rolf Sethe,A5075544038,Rolf Sethe,,2008,2008,1,W2020253336
,Wolfgang Lesting,A5075577948,Wolfgang Lesting,,2021,2021,1,W3168176238
,Jens Peter Meincke,A5075671472,Jens Peter Meincke,,2006,2013,3,W2077412046
,Simon Kempny,A5075691533,Simon Kempny,,2015,2018,2,W4245383654
,Sebastian Müller Franken,A5075692161,Sebastian Müller Franken,,2012,2012,1,W90239730
,Lutz Haertlein,A5075777041,Lutz Haertlein,,2007,2007,1,W1999625681
,Frederick Rieländer,A5075907512,Frederick Rieländer,,2016,2023,3,W4387755908
,Otto Depenheuer,A5075941695,Otto Depenheuer,,2012,2012,1,W2027108825
,Eberhard Schilken,A5075990908,Eberhard Schilken,,2007,2007,1,W2007804096
,Robert Magnus,A5076047188,Robert Magnus,,2016,2019,2,W2953672410
,Christian Neumeier,A5076237128,Christian Neumeier,,2022,2022,1,W4220777073
,Hubertus Gersdorf,A5076247376,Hubertus Gersdorf,,2008,2008,1,W2313651581
,Otto Lagodny,A5076286209,Otto Lagodny,,2015,2015,1,W4244139297
,Sören Segger-Piening,A5076331732,Sören Segger-Piening,,2020,2023,2,W4386716894
,Wolfram Höfling,A5076359675,Wolfram Höfling,,2007,2019,2,W2965228759
,Oliver Suchy,A5076383881,Oliver Suchy,,2012,2012,1,W2008805301
,Matthias Schüll,A5076401036,Matthias Schüll,,2015,2015,1,W2321065721
,Thomas Groß,A5076404440,Thomas Groß,,2019,2019,1,W2954679654
,Ulrich G. Schroeter,A5076415474,Ulrich G. Schroeter,,2010,2017,2,W2736806003
,Hans-Dieter Spengler,A5076492844,Hans-Dieter Spengler,,2011,2011,1,W2333855499
,Philipp Wittmann,A5076525489,Philipp Wittmann,,2014,2014,1,W2093506048
,M Korte,A5076528391,M Korte,,2010,2010,1,W1990417964
,Nils Jansen,A5076529339,Nils Jansen,,2006,2009,4,W2064117972
,Volker M. Haug,A5076569516,Volker M. Haug,,2011,2011,1,W2013017540
,Martin Sternberg,A5076677350,Martin Sternberg,,2024,2024,1,W4394925253
,Patrick Ostendorf,A5076762188,Patrick Ostendorf,,2013,2013,1,W1966339984
,Albert Ingold,A5076769867,Albert Ingold,,2012,2012,1,W2066372921
,Volker Lipp,A5076776506,Volker Lipp,,2016,2016,1,W2336550583
,Daniel Pfäffli,A5076781890,Daniel Pfäffli,,2022,2022,1,W4285193152
,Walter Frenz,A5076837884,Walter Frenz,,2007,2009,2,W4238320670
,Axel Metzger,A5077039745,Axel Metzger,,2008,2019,3,W37247251
,Lorna Woods,A5077096227,Lorna Woods,,2021,2021,1,W3137030884
,Wiebke Voß,A5077138075,W. Gregory Voss,,2020,2020,1,W3012362295
,Kristin Boosfeld,A5077159943,Kristin Boosfeld,,2016,2016,1,W2463722644
,Christian Baldus,A5077171460,Christian Baldus,,2016,2023,3,W4388660958
,Christian Schröder,A5077218078,Christian Schröder,,2018,2018,1,W4232834879
,Rolf D. Herzberg,A5077229504,Rolf D. Herzberg,,2018,2018,1,W2790444805
,Rolf Dietrich Herzberg,A5077229504,Rolf D. Herzberg,,2007,2023,5,W4377002495
,Felix Steffek,A5077301528,Felix Steffek,,2009,2009,1,W1992865487
,Reiner Schmidt,A5077353221,Reiner Schmidt,,2006,2022,3,W4296010608
,Philipp Renninger,A5077377504,Philipp Renninger,,2022,2022,1,W4285173456
,Johannes Gerberding,A5077402431,Johannes Gerberding,,2012,2012,1,W2027436218
,Stephanie Sittmann-Haury,A5077414077,Stephanie Sittmann-Haury,,2014,2014,1,W4247632393
,Christoph Ohler,A5077445231,Christoph Ohler,,2006,2023,7,W4323024989
,Alexander Hollerbach,A5077688548,Alexander Höllerbach,,2014,2020,3,W4231656659
